date,DN_450,DN_500,DN_550,DN_570,DN_600,DN_650,DN_610,DN_680,DN_730,DN_760,DN_810,DN_860,Plot
2022-07-06,0.172830308,0.113846307,0.212924099,0.158939027,0.232127289,0.108949416,0.20953392,0.112318462,0.329463528,0.47066215,0.576730942,0.559941668,Sant Antonio 1
2022-07-07,0.212002167,0.154791032,0.287542264,0.222958188,0.288952547,0.14461738,0.253513295,0.153850172,0.591868109,0.882320804,1.063792587,1.053504978,Sant Antonio 1
2022-07-08,0.135013095,0.13094822,0.240322957,0.202998403,0.157865239,0.099059663,0.120058639,0.12407272,1.01860687,1.524256993,1.744180238,1.630292668,Sant Antonio 1
2022-07-09,0.132529576,0.1165926,0.166870701,0.149772311,0.141673932,0.102950713,0.118289354,0.099519381,0.496448261,0.750109266,0.867219502,0.844564015,Sant Antonio 1
2022-07-10,0.164702429,0.151795077,0.300367261,0.246318529,0.197720762,0.117217899,0.151653018,0.137133006,1.124893978,1.698809003,1.910030972,1.852308156,Sant Antonio 1
2022-07-11,0.185135013,0.162405752,0.310568964,0.242770122,0.228546519,0.127431907,0.189566272,0.136610595,0.766274385,1.111778846,1.241632531,1.22900533,Sant Antonio 1
2022-07-12,0.307561185,0.434226295,0.557304419,0.530634573,0.446039357,0.26232166,0.370791629,0.374438408,1.425599025,1.901496941,1.877934859,1.71376848,Sant Antonio 1
2022-07-13,0.081504561,0.148174964,0.102454238,0.116062452,0.071304023,0.045233463,0.057122637,0.080451363,0.272476675,0.562172203,0.442351883,0.473700091,Sant Antonio 1
2022-07-14,0.173846293,0.252159585,0.347586569,0.262877757,0.302497198,0.121595331,0.221918916,0.208964581,1.032389737,1.706184441,1.707713058,1.680579302,Sant Antonio 1
2022-07-15,0.191005148,0.2914815,0.366532587,0.277071382,0.290198032,0.128891051,0.192093823,0.23038345,1.026028414,1.709462413,1.700719353,1.692648094,Sant Antonio 1
2022-07-16,0.178700443,0.308333749,0.299638568,0.296439766,0.217025782,0.15077821,0.153169548,0.219674015,1.020197201,1.734320367,1.684234189,1.689882329,Sant Antonio 1
2022-07-17,0.226677504,0.415938483,0.55511834,0.414719972,0.309347366,0.250972763,0.272975432,0.326507157,0.857718405,1.366914336,1.116495154,1.1741929,Sant Antonio 1
2022-07-18,0.170911226,0.354146902,0.34219424,0.360754628,0.18744551,0.173151751,0.162774239,0.259638491,0.527724767,0.931763549,0.721350784,0.757568138,Sant Antonio 1
2022-07-19,0.147882236,0.233684526,0.247609887,0.238630315,0.167829119,0.109435798,0.132190881,0.145491589,0.887669635,1.519886364,1.45668898,1.465101076,Sant Antonio 1
2022-07-20,0.154655468,0.227817446,0.27646613,0.246022828,0.182152198,0.117380026,0.142048327,0.150976909,1.040871501,1.728037587,1.693975422,1.696922458,Sant Antonio 1
2022-07-21,0.183441705,0.262520597,0.299930045,0.281211189,0.209708556,0.13732166,0.16732383,0.166388047,1.035570399,1.723120629,1.691227895,1.705471186,Sant Antonio 1
2022-07-22,0.176894247,0.244794527,0.299347091,0.278549885,0.206750529,0.137645914,0.164543524,0.166649253,1.054654368,1.742788462,1.711209911,1.723071508,Sant Antonio 1
2022-07-23,0.162557572,0.302529086,0.27857934,0.25873795,0.185265911,0.144860571,0.145713275,0.217845575,1.037293257,1.703316215,1.679988011,1.875314291,Sant Antonio 1
2022-07-24,0.174410729,0.263519249,0.300367261,0.273966527,0.205505044,0.139753567,0.163785259,0.176575071,1.059160305,1.747159091,1.714207214,1.725837272,Sant Antonio 1
2022-07-25,0.161090039,0.292105657,0.277486301,0.296735466,0.18137377,0.150453956,0.149630978,0.19799394,0.684637405,1.293979458,1.140223799,1.213165041,Sant Antonio 1
2022-07-26,0.294296938,0.280621161,0.370759007,0.314625347,0.387968614,0.196660182,0.337933475,0.193031031,1.131785411,1.837303322,1.915026476,1.863874082,Sant Antonio 1
2022-07-27,0.189537614,0.317820942,0.414480588,0.331480277,0.236797858,0.183365759,0.201951269,0.23404033,0.744009754,1.197279283,0.964132281,1.084682691,Sant Antonio 1
2022-07-28,0.162557572,0.280995656,0.36522094,0.266278313,0.220917923,0.135376135,0.194874128,0.206091318,0.591603053,0.86565778,0.757068638,0.770139797,Sant Antonio 1
2022-07-29,0.151607514,0.200729016,0.241926081,0.216304926,0.165805206,0.108138781,0.131938126,0.135304566,0.827767176,1.379753059,1.352282945,1.399477019,Sant Antonio 1
2022-07-30,0.185022126,0.271882958,0.38708173,0.28135904,0.265444015,0.178664073,0.232787382,0.206874935,0.692324003,0.99295236,0.890448596,0.922508297,Sant Antonio 1
2022-07-31,0.132755351,0.248040146,0.326162994,0.257555148,0.152416241,0.13618677,0.135982206,0.188590534,0.631361323,0.863745629,0.730592467,0.795031681,Sant Antonio 1
2022-08-01,0.21188928,0.494457482,0.561822315,0.565822935,0.264354216,0.177204929,0.205995349,0.358374256,1.353371501,1.945476399,2.126336297,2.07080358,Sant Antonio 1
2022-08-02,0.236950239,0.437409497,0.527428005,0.429061447,0.323359073,0.23151751,0.281316348,0.324939923,0.921066582,1.311188811,1.081027076,1.143518053,Sant Antonio 1
2022-08-03,0.269123092,0.352773755,0.468403871,0.399491395,0.373956906,0.248540856,0.317460317,0.315275311,1.171013571,1.891936189,1.880307723,1.910640652,Sant Antonio 1
2022-08-04,0.236498691,0.403330504,0.499446193,0.434531906,0.2970482,0.269293126,0.25427156,0.299602967,1.004028838,1.768739073,1.587820961,1.588303329,Sant Antonio 1
2022-08-05,0.184344803,0.246292505,0.298618398,0.2585901,0.211888155,0.160181582,0.180214336,0.136349389,0.59451866,1.032834353,0.915925667,0.906668008,Sant Antonio 1
2022-08-06,0.170008128,0.230314076,0.307508453,0.261251405,0.201301532,0.130674449,0.157971894,0.161686344,1.07797922,1.664663462,1.692226996,1.678567837,Sant Antonio 1
2022-08-07,0.0379301,0.051805063,0.078698846,0.054261044,0.050442147,0.03193904,0.04524315,0.03787483,0.119539864,0.152425699,0.126885803,0.136276778,Sant Antonio 1
2022-08-08,0.433373973,0.333362461,0.734668299,0.567818913,0.711172001,0.347114137,0.61583763,0.335257549,1.864397795,2.317389642,2.420946148,2.188851453,Sant Antonio 1
2022-08-09,0.18242572,0.312827683,0.452081147,0.332367378,0.230881803,0.141212711,0.191082803,0.214972312,1.171808736,1.809713724,1.781396743,1.789198431,Sant Antonio 1
2022-08-10,0.157929197,0.155789684,0.33490731,0.23567331,0.187134139,0.114948119,0.150641998,0.119109811,1.054389313,1.476453234,1.585572984,1.493010158,Sant Antonio 1
2022-08-11,0.148333785,0.14954811,0.320187711,0.231829203,0.178104372,0.114948119,0.146092407,0.118326194,1.061545802,1.477545892,1.589569388,1.514381977,Sant Antonio 1
2022-08-12,0.104082001,0.098741699,0.24003148,0.172836951,0.146967244,0.108300908,0.130927105,0.099519381,0.348017388,0.403463724,0.478069737,0.49984914,Sant Antonio 1
2022-08-13,0.156574551,0.118839567,0.132622129,0.114288249,0.168140491,0.113651102,0.152916793,0.085936684,0.24173028,0.338996941,0.439854131,0.417379061,Sant Antonio 1
2022-08-14,0.20421295,0.225695311,0.465780576,0.348778757,0.284437663,0.174773022,0.248458194,0.208964581,0.951547922,1.252731643,1.380007993,1.362013477,Sant Antonio 1
2022-08-15,0.184683464,0.149048784,0.314795383,0.220592584,0.233839831,0.130512322,0.200181984,0.146797618,0.720949958,1.036112325,1.151213907,1.13773509,Sant Antonio 1
2022-08-16,0.271832385,0.189119688,0.443118223,0.340351292,0.44969797,0.200713359,0.386462441,0.182713405,1.204543045,1.55239292,1.562968329,1.449637936,Sant Antonio 1
2022-08-17,0.235764924,0.17957008,0.422058995,0.312111893,0.383064516,0.1961738,0.319608735,0.170306133,1.284987277,1.712603802,1.690603457,1.629789802,Sant Antonio 1
2022-08-18,0.179547097,0.150921256,0.358662703,0.265539062,0.283814921,0.150940337,0.229627945,0.141704106,1.125689143,1.524530157,1.458562294,1.419340239,Sant Antonio 1
2022-08-19,0.230459225,0.17239227,0.37775446,0.283724644,0.358699714,0.203874838,0.308740269,0.159074287,0.811466285,1.016717657,1.058547307,0.978577894,Sant Antonio 1
2022-08-20,0.120337759,0.100177261,0.235294975,0.165444438,0.16066758,0.085035668,0.123470832,0.080973775,0.75514207,1.011527535,0.978619243,0.946017299,Sant Antonio 1
2022-08-21,0.192190463,0.186435812,0.448802029,0.325122716,0.305066011,0.172503243,0.243150339,0.157507053,1.160808948,1.48751639,1.480917175,1.38803681,Sant Antonio 1
2022-08-22,0.299715524,0.161906426,0.415427889,0.297252942,0.496870719,0.181987678,0.44548074,0.151760527,0.755937235,0.901032561,0.977745029,0.875490295,Sant Antonio 1
2022-08-23,0.251230471,0.165713786,0.42883584,0.299470696,0.439811932,0.192039559,0.380017187,0.152282938,1.064726463,1.29220389,1.363273054,1.20876496,Sant Antonio 1
2022-08-24,0.21956561,0.19436261,0.505712953,0.358758649,0.36523851,0.158317121,0.287003336,0.140659283,1.120122986,1.406659747,1.418723149,1.309715378,Sant Antonio 1
2022-08-25,0.073150908,0.046562141,0.110979946,0.073111952,0.071304023,0.035992218,0.058639167,0.030038658,0.190442112,0.237106643,0.232790489,0.224026954,Sant Antonio 1
2022-08-26,0.143310304,0.092500125,0.221959893,0.156721273,0.227067505,0.105220493,0.200055606,0.088679344,0.480677481,0.609429633,0.631057049,0.613999799,Sant Antonio 1
2022-08-27,0.095163912,0.065723773,0.156158913,0.105269383,0.107812305,0.052042802,0.090739056,0.042968342,0.276054919,0.342548077,0.331077031,0.327743136,Sant Antonio 1
2022-08-28,0.247843854,0.147550806,0.416666667,0.289564729,0.415447129,0.173962387,0.365736528,0.140920489,0.766274385,0.92111014,0.961259866,0.906793724,Sant Antonio 1
2022-08-29,0.207768897,0.155352774,0.467675178,0.32490094,0.364382239,0.165450713,0.302295016,0.150976909,1.299830365,1.692389642,1.694724748,1.609549432,Sant Antonio 1
2022-08-30,0.165944189,0.12714086,0.320041973,0.23855639,0.251510151,0.108057717,0.199676474,0.115322328,1.087123622,1.426600743,1.366270357,1.305063864,Sant Antonio 1
2022-08-31,0.194843313,0.125268388,0.329806459,0.231385653,0.301096027,0.146076524,0.268552219,0.116628356,0.514074427,0.607107736,0.617818963,0.565347481,Sant Antonio 1
2022-09-01,0.14308453,0.105981924,0.220939723,0.169584245,0.211421099,0.115272374,0.180467091,0.101086616,0.62009648,0.785620629,0.804775702,0.737579201,Sant Antonio 1
2022-09-02,0.203140522,0.140372996,0.321062143,0.253784967,0.301640927,0.133349546,0.2562936,0.132039494,1.126219254,1.49379917,1.50252273,1.445237856,Sant Antonio 1
2022-09-03,0.126885216,0.103797374,0.24622537,0.192648885,0.186744925,0.081549935,0.142427459,0.096646118,1.011052799,1.329900568,1.300704366,1.214799356,Sant Antonio 1
2022-09-04,0.341935338,0.18206671,0.588929696,0.394538411,0.620173745,0.188310636,0.551132343,0.157115244,1.061015691,1.247268357,1.338670197,1.199964799,Sant Antonio 1
2022-09-05,0.137609501,0.108478554,0.265900082,0.202702703,0.209007971,0.088521401,0.161257709,0.101086616,1.019534563,1.322525131,1.319437506,1.234662577,Sant Antonio 1
2022-09-06,0.121692405,0.094247766,0.211175236,0.162857058,0.174834973,0.078955901,0.140026287,0.086720301,0.72572095,0.956484921,0.929913078,0.892336317,Sant Antonio 1
2022-09-07,0.137270839,0.086071304,0.218972251,0.158495476,0.210486985,0.079928664,0.178571429,0.077839306,0.597566794,0.727163462,0.738335498,0.698355627,Sant Antonio 1
2022-09-08,0.143253861,0.092312878,0.246589717,0.173797977,0.245749782,0.109922179,0.221160651,0.091030195,0.464111535,0.570776879,0.59246678,0.573141909,Sant Antonio 1
2022-09-09,0.129933171,0.106543666,0.233546112,0.187104501,0.185655125,0.082846952,0.145207765,0.099780587,0.906753605,1.176655376,1.187056649,1.093608569,Sant Antonio 1
2022-09-10,0.139415696,0.098242373,0.239229917,0.168475368,0.202702703,0.099627108,0.173895461,0.090246578,0.525869381,0.635516827,0.661404736,0.59702806,Sant Antonio 1
2022-09-11,0.25529441,0.207969242,0.552786522,0.394168786,0.456392452,0.231841764,0.398089172,0.182974611,1.057569975,1.239756337,1.311319812,1.196821885,Sant Antonio 1
2022-09-12,0.116048045,0.090190742,0.193613734,0.141123071,0.155296425,0.083414397,0.125872005,0.084761258,0.631626378,0.819766171,0.838245579,0.80571759,Sant Antonio 1
2022-09-13,0.110911677,0.089753832,0.206220124,0.16389201,0.162224436,0.069471466,0.124355475,0.083977641,0.838236853,1.092930507,1.093016285,1.029493111,Sant Antonio 1
2022-09-14,0.137722388,0.089004843,0.247391279,0.1723934,0.237264915,0.10903048,0.213451623,0.086328492,0.416799194,0.502895542,0.520906184,0.495197626,Sant Antonio 1
2022-09-15,0.026810711,0.023218655,0.056109362,0.039919569,0.046316478,0.022211414,0.043600243,0.021941281,0.080179177,0.106397509,0.092916375,0.099064669,Sant Antonio 1
2022-09-16,0.263422288,0.208530983,0.431167658,0.330814951,0.398477394,0.196416991,0.355499949,0.199952983,0.864742366,0.995410839,0.9881107,0.905285125,Sant Antonio 1
2022-09-17,0.098832746,0.080641134,0.184213594,0.146076054,0.143464317,0.058771077,0.108684663,0.076794483,0.785358355,0.970552885,1.018083725,0.88227899,Sant Antonio 1
2022-09-18,0.10453355,0.082700854,0.18880436,0.14947661,0.149458214,0.060878729,0.113992518,0.077055689,0.786418575,0.984484266,1.028324508,0.929925576,Sant Antonio 1
2022-09-19,0.080940125,0.051680232,0.123950682,0.086788101,0.109057791,0.055771725,0.092002831,0.046494619,0.32336726,0.423814467,0.446348287,0.437242281,Sant Antonio 1
2022-09-20,0.172999639,0.145054177,0.347295092,0.258368325,0.290198032,0.150048638,0.23645233,0.147450632,1.135363656,1.365138767,1.441202917,1.297898019,Sant Antonio 1
2022-09-21,0.098832746,0.080079393,0.180861607,0.142379798,0.14299726,0.058446822,0.109569305,0.07574966,0.759117897,0.924388112,0.979118793,0.868953032,Sant Antonio 1
2022-09-22,0.119321774,0.091189394,0.215401656,0.165740138,0.177715158,0.072389754,0.138636134,0.086459095,0.852682358,1.024366259,1.100509541,0.982852258,Sant Antonio 1
2022-09-23,0.099227852,0.0773331,0.177291011,0.140309894,0.143075103,0.057879377,0.109948438,0.073007,0.744672392,0.901988636,0.953142172,0.859650005,Sant Antonio 1
2022-09-24,0.014223788,0.011172417,0.025649994,0.017742031,0.022418732,0.011673152,0.020473157,0.01005642,0.037107718,0.045481862,0.04008892,0.041863623,Sant Antonio 1
2022-09-25,0.116894699,0.066472762,0.156158913,0.124120291,0.152338398,0.078712711,0.136740471,0.059685508,0.267043045,0.30935861,0.319837147,0.305617017,Sant Antonio 1
2022-09-26,0.077384178,0.04643731,0.111562901,0.07739961,0.112405032,0.056177043,0.099585482,0.040748093,0.198128711,0.225906906,0.239284644,0.224026954,Sant Antonio 1
2022-09-27,0.065813239,0.053490288,0.120744433,0.088784079,0.108123677,0.052285992,0.095288646,0.051588131,0.188454198,0.207878059,0.207563193,0.192472091,Sant Antonio 1
2022-09-28,0.023875643,0.020534778,0.04590766,0.032748832,0.039232781,0.020671206,0.035891214,0.019329224,0.063480704,0.075120192,0.069062843,0.070778437,Sant Antonio 1
2022-09-29,0.028504019,0.021783093,0.051518596,0.035927613,0.046394321,0.02464332,0.041830957,0.020112841,0.07514313,0.083588287,0.079053852,0.077567133,Sant Antonio 1
2022-09-30,0.062708841,0.0515554,0.121254518,0.086566326,0.106255449,0.059743839,0.098068952,0.048976074,0.205682782,0.237789554,0.237661105,0.236221462,Sant Antonio 1
2022-10-01,0.151325296,0.107230239,0.265462866,0.192796735,0.261785403,0.123540856,0.23291376,0.107355553,0.480014843,0.507129589,0.54663303,0.484637433,Sant Antonio 1
2022-10-02,0.053960083,0.045376242,0.104203101,0.076142882,0.091620999,0.044828145,0.082271762,0.044796782,0.166719678,0.181517701,0.182460785,0.174368903,Sant Antonio 1
2022-10-03,0.065079473,0.039072252,0.08241518,0.059879354,0.067178353,0.028939689,0.054595086,0.026642984,0.184743427,0.20473667,0.215306224,0.196369305,Sant Antonio 1
2022-10-04,0.188295855,0.136440805,0.319896234,0.243361523,0.324059659,0.168206874,0.282453746,0.143663149,0.698685327,0.730714598,0.797032671,0.71922458,Sant Antonio 1
2022-10-05,0.13744017,0.116030858,0.245933893,0.204476906,0.238821771,0.12726978,0.203467799,0.13138648,0.751563825,0.825775787,0.911929264,0.860530021,Sant Antonio 1
2022-10-06,0.096970107,0.077395516,0.188512883,0.154799219,0.171799103,0.080171855,0.142553837,0.090507784,0.619698897,0.671847684,0.748701169,0.707910087,Sant Antonio 1
2022-10-07,0.096970107,0.077520348,0.185889588,0.155464546,0.175224187,0.08576524,0.148114447,0.09716853,0.589350085,0.634833916,0.712109102,0.682641054,Sant Antonio 1
2022-10-08,0.107412174,0.084885405,0.204616999,0.169066769,0.19709802,0.099546044,0.16934587,0.112710271,0.591868109,0.630463287,0.711234889,0.685029669,Sant Antonio 1
2022-10-09,0.207486679,0.171268787,0.4111286,0.259920752,0.336280981,0.277723735,0.304569811,0.177619893,0.479484733,0.49142264,0.577480268,0.581062054,Sant Antonio 1
2022-10-10,0.266526687,0.238802616,0.568380553,0.40503578,0.494768963,0.277318418,0.448766555,0.291766796,0.758587786,0.728119537,0.73146668,0.710550136,Sant Antonio 1
2022-10-11,0.335726542,0.309519648,0.810015157,0.530708498,0.667813551,0.34306096,0.580957436,0.365949222,0.900524809,0.814166302,0.785543011,0.756310973,Sant Antonio 1
2022-10-12,0.312471778,0.306461277,0.756237612,0.493598084,0.617215718,0.34419585,0.539758366,0.372479365,0.860368957,0.799415428,0.776551104,0.763979684,Sant Antonio 1
2022-10-13,0.208954213,0.18880761,0.424099335,0.29621799,0.353017188,0.197470817,0.307982004,0.221371852,0.588952502,0.576103584,0.591967229,0.587222166,Sant Antonio 1
2022-10-14,0.444211144,0.286862735,1.043634138,0.559465373,0.850510649,0.563391699,0.694318067,0.341918295,1.047232824,1.11205201,1.29683285,1.411042945,Sant Antonio 1
2022-10-15,0.360674614,0.346032856,0.82845109,0.525164114,0.664232781,0.385700389,0.588160954,0.409178769,0.757395038,0.644121503,0.615446099,0.605199638,Sant Antonio 1
2022-10-16,0.362593696,0.362635442,0.799813455,0.53447868,0.624143729,0.422503243,0.558209483,0.436735973,0.706371925,0.650540865,0.620191827,0.664663582,Sant Antonio 1
2022-10-17,0.498792107,0.363509262,0.875961875,0.595614761,0.93115581,0.811527237,0.813239308,0.47082332,0.972487277,0.872896635,1.325556999,1.50030172,Sant Antonio 1
2022-10-18,0.253770433,0.229752334,0.409889822,0.31913478,0.360723627,0.258592737,0.328455161,0.310704211,0.551182146,0.567362325,0.597712059,0.65850347,Sant Antonio 1
2022-10-19,0.291361871,0.257090428,0.393057013,0.332219528,0.354807573,0.277237354,0.329087049,0.332253683,0.564434902,0.589488636,0.627560196,0.692321231,Sant Antonio 1
2022-10-20,0.49867922,0.651620313,0.718126967,0.671018393,0.614102005,0.512808042,0.601556971,0.725890712,0.755804707,0.794908217,0.727969827,0.835135271,Sant Antonio 1
2022-10-21,0.347692586,0.568732212,0.483269208,0.534922231,0.486206252,0.410667964,0.470629866,0.558719047,0.492472434,0.572552448,0.474323109,0.524238157,Sant Antonio 1
2022-10-22,0.170741895,0.235744245,0.278943687,0.25555917,0.248474281,0.1875,0.248710949,0.243835545,0.234706319,0.242296766,0.186082526,0.204540883,Sant Antonio 1
2022-10-23,0.541294139,0.753295551,0.850311881,0.808001656,0.773134886,0.581387808,0.764583965,0.767683628,0.77144296,0.743143575,0.602083125,0.599039525,Sant Antonio 1
2022-10-25,0.679468075,0.773455835,0.896583887,0.759211071,0.820307635,0.854085603,0.76281468,0.762720719,0.789599237,0.787259615,0.830002997,0.891079151,Sant Antonio 1
2022-10-26,0.597624853,0.732136616,0.659540049,0.61217399,0.558444389,0.476329442,0.523961177,0.586798663,0.686492791,0.656140734,0.632430812,0.702252841,Sant Antonio 1
2022-10-27,0.613429062,0.759412293,0.683295441,0.643000769,0.585689376,0.501621271,0.552016985,0.625979521,0.6947095,0.684003497,0.629308622,0.710172986,Sant Antonio 1
2022-10-28,0.52266775,0.62646677,0.539524309,0.500842746,0.46184145,0.396968223,0.432337479,0.489760736,0.528519932,0.509314904,0.487061645,0.527632505,Sant Antonio 1
2022-10-29,0.548914025,0.640884806,0.596289495,0.5174759,0.510103998,0.410992218,0.478718026,0.490805558,0.603000424,0.574054851,0.553501848,0.623051393,Sant Antonio 1
2022-10-30,0.46498239,0.621535926,0.535880844,0.453456739,0.479200399,0.39348249,0.444090587,0.450841082,0.569073367,0.551518794,0.553002298,0.614251232,Sant Antonio 1
2022-10-31,0.433035311,0.579218056,0.412731724,0.397865042,0.349047204,0.320525292,0.319482358,0.377964685,0.376643342,0.366586538,0.362174043,0.391732877,Sant Antonio 1
2022-11-01,0.802628014,1.052204524,1.391366445,1.217546869,1.121559347,0.75729572,1.108330806,1.024971267,1.188772265,1.094569493,1.057548207,0.977320728,Sant Antonio 1
2022-11-02,0.706673891,0.954835971,1.052232715,0.960435271,0.868103126,0.635538262,0.860883632,0.855709957,0.838899491,0.820858829,0.808022779,0.77994569,Sant Antonio 1
2022-11-03,0.74708751,0.937234733,1.149003148,0.962948726,0.947347117,0.884241245,0.890708725,0.9123916,0.918681086,0.859921329,0.833749625,0.846324047,Sant Antonio 1
2022-11-06,0.597455522,0.651682728,0.62186662,0.531004199,0.536570557,0.399238003,0.501339602,0.481402152,0.594916243,0.557391827,0.547257468,0.582570653,Sant Antonio 1
2022-11-07,0.595254222,0.648187447,0.617567331,0.521911408,0.524037863,0.389267185,0.48971287,0.463248354,0.591205471,0.547011582,0.545758817,0.575656241,Sant Antonio 1
2022-11-08,0.865844848,1.007514855,1.295178967,1.062599799,1.000124549,0.802853437,0.924072389,0.913697628,1.044582273,0.941597465,0.859226696,0.819169265,Sant Antonio 1
2022-11-10,0.927763479,1.111686723,1.362801679,1.158924242,1.165696226,0.871757458,1.085582853,1.035288894,1.089774173,0.947060752,0.806149465,0.77114553,Sant Antonio 1
2022-11-11,0.866747945,1.068744695,1.081526175,0.939736235,0.96649645,0.788829442,0.906885047,0.994410197,0.94730704,0.87071132,0.822884404,0.819294981,Sant Antonio 1
2022-11-12,0.706843222,0.877939781,1.221435234,0.934044,1.001681405,0.696579118,0.948716004,0.845392331,1.046040076,0.822497815,0.724847637,0.652217641,Sant Antonio 1
2022-11-14,0.798507631,0.88630349,0.859639151,0.710346561,0.811355711,0.543774319,0.750303306,0.634860516,0.587759754,0.518875656,0.511914277,0.493814744,Sant Antonio 1
2022-11-15,0.144044071,0.196297498,0.217223388,0.184812822,0.182230041,0.147373541,0.173263573,0.177881099,0.150948897,0.14805507,0.114896593,0.125716585,Sant Antonio 1
2022-11-16,0.142632981,0.194112948,0.219482336,0.185921699,0.183942583,0.147697795,0.174274593,0.179578936,0.15625,0.152289117,0.119892097,0.129990948,Sant Antonio 1
2022-11-17,0.166395737,0.226319469,0.25460534,0.216304926,0.21367854,0.171125162,0.200434739,0.207527949,0.189381891,0.174005682,0.144370067,0.149854169,Sant Antonio 1
2022-11-18,0.271945272,0.375742747,0.453975749,0.386110947,0.389369785,0.305933852,0.365104641,0.389327134,0.371739822,0.328753278,0.283245079,0.283616615,Sant Antonio 1
2022-11-19,0.332678588,0.462937534,0.520505421,0.44813413,0.437865861,0.360570687,0.416919422,0.446661791,0.423690628,0.385844624,0.321460685,0.317560093,Sant Antonio 1
2022-11-20,0.720163912,0.908086583,0.804185613,0.733559051,0.673651762,0.592574578,0.632519462,0.795763243,0.636927481,0.61489292,0.54925567,0.538946998,Sant Antonio 1
2022-11-21,0.13258602,0.171393619,0.185670981,0.153986043,0.153428198,0.11997406,0.144323122,0.149148469,0.137563613,0.123880026,0.103781597,0.104219049,Sant Antonio 1
2022-11-22,0.050404136,0.064912368,0.07301504,0.067197942,0.066711297,0.062905318,0.068496613,0.079798349,0.07567324,0.075120192,0.066939754,0.071658453,Sant Antonio 1
2022-11-24,0.536835094,0.534029061,0.534277719,0.429135372,0.44969797,0.31476978,0.403649783,0.344530352,0.482400339,0.413570804,0.463707663,0.455219753,Sant Antonio 1
2022-11-25,0.31563262,0.403517751,0.469861257,0.394760187,0.413501059,0.331306744,0.402133252,0.411007209,0.396787532,0.352655157,0.303726646,0.299834054,Sant Antonio 1
2022-11-27,0.521933984,0.523917711,0.520869768,0.415607073,0.438021547,0.30269131,0.392781316,0.333690314,0.452846692,0.380654502,0.432360875,0.420396259,Sant Antonio 1
2022-11-28,0.589158313,0.787936286,0.877273522,0.756623692,0.759823764,0.642347601,0.740319482,0.817704524,0.74533503,0.674989073,0.581726446,0.557553052,Sant Antonio 1
2022-11-29,0.586731238,0.830628651,0.929010726,0.800017742,0.762314734,0.656857977,0.746385603,0.855971163,0.805104962,0.716100306,0.614446998,0.589359348,Sant Antonio 1
2022-12-01,0.947462296,1.164428022,1.445872683,1.259388491,1.38638062,1.003891051,1.340865433,1.295057988,1.360262935,1.102491259,0.953391947,0.878004626,Sant Antonio 1
